1976/04/09 12:00:00    0.00   7.1549590E-07 -3.6466697E-06
1976/04/09 12:15:00    0.00   1.0789668E-06 -3.5665655E-06
1976/04/09 12:30:00    0.00   1.4263477E-06 -3.4306847E-06
1976/04/09 12:45:00    0.00   1.7521382E-06 -3.2410737E-06
1976/04/09 13:00:00    0.00   2.0512546E-06 -3.0005383E-06
1976/04/09 13:15:00    0.00   2.3189932E-06 -2.7127001E-06
1976/04/09 13:30:00    0.00   2.5510792E-06 -2.3819987E-06
1976/04/09 13:45:00    0.00   2.7438398E-06 -2.0134814E-06
1976/04/09 14:00:00    0.00   2.8941920E-06 -1.6127493E-06
1976/04/09 14:15:00    0.00   2.9996838E-06 -1.1860631E-06
1976/04/09 14:30:00    0.00   3.0585857E-06 -7.3999297E-07
1976/04/09 14:45:00    0.00   3.0698636E-06 -2.8139155E-07
1976/04/09 15:00:00    0.00   3.0332467E-06  1.8252965E-07
1976/04/09 15:15:00    0.00   2.9491973E-06  6.4458567E-07
1976/04/09 15:30:00    0.00   2.8189097E-06  1.0975916E-06
1976/04/09 15:45:00    0.00   2.6443272E-06  1.5344048E-06
1976/04/09 16:00:00    0.00   2.4280657E-06  1.9481995E-06
1976/04/09 16:15:00    0.00   2.1733870E-06  2.3324883E-06
1976/04/09 16:30:00    0.00   1.8842101E-06  2.6811572E-06
1976/04/09 16:45:00    0.00   1.5649522E-06  2.9887053E-06
1976/04/09 17:00:00    0.00   1.2204961E-06  3.2502464E-06
1976/04/09 17:15:00    0.00   8.5623128E-07  3.4615612E-06
1976/04/09 17:30:00    0.00   4.7771942E-07  3.6192459E-06
1976/04/09 17:45:00    0.00   9.0911364E-08  3.7206983E-06
1976/04/09 18:00:00    0.00  -2.9819526E-07  3.7642139E-06
1976/04/09 18:15:00    0.00  -6.8356997E-07  3.7489478E-06
1976/04/09 18:30:00    0.00  -1.0591141E-06  3.6750184E-06
1976/04/09 18:45:00    0.00  -1.4189648E-06  3.5434316E-06
1976/04/09 19:00:00    0.00  -1.7574786E-06  3.3560884E-06
1976/04/09 19:15:00    0.00  -2.0692682E-06  3.1158011E-06
1976/04/09 19:30:00    0.00  -2.3494133E-06  2.8261868E-06
1976/04/09 19:45:00    0.00  -2.5934671E-06  2.4916278E-06
1976/04/09 20:00:00    0.00  -2.7974922E-06  2.1172855E-06
1976/04/09 20:15:00    0.00  -2.9582109E-06  1.7088945E-06
1976/04/09 20:30:00    0.00  -3.0729989E-06  1.2727207E-06
1976/04/09 20:45:00    0.00  -3.1399427E-06  8.1560330E-07
1976/04/09 21:00:00    0.00  -3.1578659E-06  3.4458429E-07
1976/04/09 21:15:00    0.00  -3.1263546E-06 -1.3302551E-07
1976/04/09 21:30:00    0.00  -3.0458011E-06 -6.0968398E-07
1976/04/09 21:45:00    0.00  -2.9173132E-06 -1.0779779E-06
1976/04/09 22:00:00    0.00  -2.7427664E-06 -1.5305756E-06
1976/04/09 22:15:00    0.00  -2.5248105E-06 -1.9602808E-06
1976/04/09 22:30:00    0.00  -2.2667377E-06 -2.3603347E-06
1976/04/09 22:45:00    0.00  -1.9724368E-06 -2.7244155E-06
1976/04/09 23:00:00    0.00  -1.6464870E-06 -3.0466729E-06
1976/04/09 23:15:00    0.00  -1.2938949E-06 -3.3219728E-06
1976/04/09 23:30:00    0.00  -9.2006485E-07 -3.5458759E-06
1976/04/09 23:45:00    0.00  -5.3087297E-07 -3.7147151E-06
1976/04/10 00:00:00    0.00  -1.3234876E-07 -3.8257053E-06
1976/04/10 00:15:00    0.00   2.6930792E-07 -3.8769504E-06
1976/04/10 00:30:00    0.00   6.6775681E-07 -3.8674766E-06
1976/04/10 00:45:00    0.00   1.0567898E-06 -3.7972543E-06
1976/04/10 01:00:00    0.00   1.4302192E-06 -3.6672575E-06
1976/04/10 01:15:00    0.00   1.7821766E-06 -3.4793272E-06
1976/04/10 01:30:00    0.00   2.1070939E-06 -3.2362350E-06
1976/04/10 01:45:00    0.00   2.3997552E-06 -2.9416956E-06
1976/04/10 02:00:00    0.00   2.6554992E-06 -2.6001762E-06
1976/04/10 02:15:00    0.00   2.8702116E-06 -2.2168485E-06
1976/04/10 02:30:00    0.00   3.0403864E-06 -1.7976964E-06
1976/04/10 02:45:00    0.00   3.1632433E-06 -1.3491785E-06
1976/04/10 03:00:00    0.00   3.2367034E-06 -8.7819888E-07
1976/04/10 03:15:00    0.00   3.2594801E-06 -3.9218040E-07
1976/04/10 03:30:00    0.00   3.2310727E-06  1.0132012E-07
1976/04/10 03:45:00    0.00   3.1517741E-06  5.9459796E-07
1976/04/10 04:00:00    0.00   3.0226954E-06  1.0798381E-06
1976/04/10 04:15:00    0.00   2.8457187E-06  1.5494190E-06
1976/04/10 04:30:00    0.00   2.6234748E-06  1.9959389E-06
1976/04/10 04:45:00    0.00   2.3593554E-06  2.4122535E-06
1976/04/10 05:00:00    0.00   2.0573807E-06  2.7917563E-06
1976/04/10 05:15:00    0.00   1.7221620E-06  3.1283851E-06
1976/04/10 05:30:00    0.00   1.3589427E-06  3.4166872E-06
1976/04/10 05:45:00    0.00   9.7331201E-07  3.6519987E-06
1976/04/10 06:00:00    0.00   5.7125061E-07  3.8304652E-06
1976/04/10 06:15:00    0.00   1.5910858E-07  3.9491101E-06
1976/04/10 06:30:00    0.00  -2.5669942E-07  4.0058812E-06
